time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-26 00:00:00+00:00,18,6,0,0
2026-02-27 00:00:00+00:00,26,10,0,0
2026-02-28 00:00:00+00:00,19,7,0,0
2026-03-01 00:00:00+00:00,20,8,0,0
2026-03-02 00:00:00+00:00,26,10,0,0
2026-03-03 00:00:00+00:00,17,5,0,0
2026-03-04 00:00:00+00:00,23,7,0,0
2026-03-05 00:00:00+00:00,23,7,0,0
2026-03-06 00:00:00+00:00,23,7,0,0
2026-03-07 00:00:00+00:00,11,3,0,0
2026-03-08 00:00:00+00:00,25,8,0,0
2026-03-09 00:00:00+00:00,18,6,0,0
2026-03-10 00:00:00+00:00,3,3,0,0
2026-03-11 00:00:00+00:00,31,7,0,0
