time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-24 00:00:00+00:00,115,33,1,1
2026-04-25 00:00:00+00:00,87,27,0,0
2026-04-26 00:00:00+00:00,13,3,0,0
2026-04-27 00:00:00+00:00,1,1,0,0
2026-04-28 00:00:00+00:00,15,3,0,0
2026-04-29 00:00:00+00:00,27,7,0,0
2026-04-30 00:00:00+00:00,30,9,0,0
2026-05-01 00:00:00+00:00,46,12,0,0
2026-05-02 00:00:00+00:00,49,12,0,0
2026-05-03 00:00:00+00:00,37,9,0,0
2026-05-04 00:00:00+00:00,30,9,0,0
2026-05-05 00:00:00+00:00,48,14,0,0
2026-05-06 00:00:00+00:00,38,10,0,0
2026-05-07 00:00:00+00:00,23,7,0,0
